,wyId,FKGoalsOverExpected,count,TotalFKGoalsOverExpected,Full Name,shortName
284,280383,0.09468189647666664,32,3.0298206872533324,Enis Bardhi,E. Bardhi
702,3359,0.02163418664920371,116,2.5095656513076303,Lionel Andr\u00e9s Messi Cuccittini,L. Messi
574,89186,0.04169090406753828,41,1.7093270667690694,Paulo Bruno Exequiel Dybala,P. Dybala
240,8032,0.1358238008586386,12,1.6298856103036632,Marcos  Alonso Mendoza,Marcos Alonso
261,8278,0.11583066875345653,14,1.6216293625483915,Gareth Frank Bale,G. Bale
634,28115,0.022699191356636388,54,1.225756333258365,Nabil Fekir,N. Fekir
328,4805,0.09123366326457637,13,1.1860376224394928,Anaitz Arbilla Zabala,Arbilla
0,25604,0.9363223914120444,1,0.9363223914120444,Henri Saivet,H. Saivet
5,3510,0.30286593107348947,3,0.9085977932204684,David Timor Copov\u00ed,Timor
1,302798,0.453872553495437,2,0.907745106990874,Francesco Cassata,F. Cassata
16,246061,0.2998722438947308,3,0.8996167316841925,Federico Bernardeschi,F. Bernardeschi
3,24269,0.4286673235417302,2,0.8573346470834604,Massimo Coda,M. Coda
20,14838,0.284921250179244,3,0.8547637505377321,Christoph Kramer,C. Kramer
84,134387,0.27926281756326254,3,0.8377884526897876,Leon  Goretzka,L. Goretzka
137,22107,0.16719184241604162,5,0.8359592120802082,M\u00e1rio Rui Silva Duarte,M\u00e1rio Rui
104,257800,0.27106096787235284,3,0.8131829036170586,Aleksandr Golovin,A. Golovin
276,127796,0.09936636290083203,8,0.7949309032066563,Filip Kosti\u0107,F. Kosti\u0107
396,91019,0.08539976377289585,9,0.7685978739560626,Juan Fernando Quintero Paniagua,J. Quintero
107,289711,0.19169996994717192,4,0.7667998797886877,Naby Deco Ke\u00efta,N. Ke\u00efta
156,261,0.14903235926352165,5,0.7451617963176083,Nacer Chadli,N. Chadli
161,210044,0.14761076388723554,5,0.7380538194361776,Eric  Dier,E. Dier
206,413582,0.14446915777559816,5,0.7223457888779907,Yves Bissouma,Y. Bissouma
223,217031,0.14061349300936724,5,0.7030674650468361,Thomas Teye Partey,Thomas
494,142755,0.07263458939640802,9,0.6537113045676721,Bertrand Isidore Traor\u00e9,B. Traor\u00e9
543,101690,0.05791156516739373,11,0.637027216841331,Bal\u00e1zs Dzsudzs\u00e1k,B. Dzsudzs\u00e1k
385,228983,0.08995409787054173,7,0.6296786850937921,Wylan Cyprien,W. Cyprien
431,14689,0.0734371340245532,8,0.5874970721964256,Ronaldo  Aparecido Rodrigues,Naldo
409,21174,0.07967054609450885,7,0.557693822661562,Edinson Roberto Cavani G\u00f3mez,E. Cavani
416,70092,0.07860633609571306,7,0.5502443526699914,Steven Defour,S. Defour
554,288091,0.0420497772354249,13,0.5466471040605236,Marco Asensio Willemsen,Marco Asensio
506,270866,0.06674519979048496,8,0.5339615983238797,Diego Carlos Santos Silva,Diego Carlos
620,134484,0.03749129933005,14,0.5248781906207,Amato Ciciretti,A. Ciciretti
847,69411,0.015271257862768367,28,0.4275952201575143,Andrej Kramari\u0107,A. Kramari\u0107
881,3840,0.014149525281765309,19,0.26884098035354087,Iago Aspas Juncal,Iago Aspas
1083,14938,0.004751945337123689,55,0.26135699354180286,Maximilian Arnold,M. Arnold
952,3384,0.008666577553076028,29,0.2513307490392048,Jos\u00e9 Andr\u00e9s Guardado Hern\u00e1ndez,A. Guardado
906,282448,0.013258912678597681,14,0.18562477750036754,Aleix Garc\u00eda Serrano,Aleix Garc\u00eda
935,284469,0.012368157265912085,15,0.18552235898868127,Josip Brekalo,J. Brekalo
1235,8306,0.0024893521663035905,74,0.1842120603064657,Aleksandar Kolarov,A. Kolarov
1044,3802,0.005454695264375837,31,0.16909555319565095,Philippe Coutinho Correia,Philippe Coutinho
1196,278278,0.004210292944542072,28,0.11788820244717801,Munir El Haddadi Mohamed,Munir
1017,15194,0.005547789282946563,19,0.10540799637598469,Marcel Risse,M. Risse
1377,11063,0.0015268045001686592,33,0.05038454850556575,Jes\u00fas Joaqu\u00edn Fern\u00e1ndez S\u00e1ez de la Torre,Suso
1441,25541,0.0012583550931194272,35,0.04404242825917995,Jordan Veretout,J. Veretout
1412,208696,0.0013904780840646991,27,0.03754290826974688,Matteo Politano,M. Politano
1348,3563,0.0016345684332282747,15,0.02451852649842412,Francisco Rom\u00e1n Alarc\u00f3n Su\u00e1rez,Isco
1493,20468,0.0010755254427708282,17,0.01828393252710408,Emanuele Giaccherini,E. Giaccherini
1511,241945,0.0007469614540236409,18,0.013445306172425536,Pione Sisto Ifolo Emirmija,P. Sisto
2790,3705,-0.01780116607060804,1,-0.01780116607060804,Adri\u00e1n  Gonz\u00e1lez Morales,Adri\u00e1n
2806,406156,-0.018291614836499336,1,-0.018291614836499336,Vincent Thill,V. Thill
2834,356908,-0.019403739971516412,1,-0.019403739971516412,Dzenis Burnic,D. Burnic
3025,350976,-0.01984386838898612,1,-0.01984386838898612,Ben Chilwell,B. Chilwell
3031,25623,-0.01995687039394755,1,-0.01995687039394755,Geoffrey Kondogbia,G. Kondogbia
3051,86414,-0.02004057895729152,1,-0.02004057895729152,An\u00edbal Cesis Godoy,A. Godoy
3055,119975,-0.02009005430120845,1,-0.02009005430120845,Mohamed Abdel-Shafi,Mohamed Abdel-Shafi
3058,20609,-0.02010504688121737,1,-0.02010504688121737,Andrea Costa,A. Costa
3077,14715,-0.020254300817320978,1,-0.020254300817320978,Holger Badstuber,H. Badstuber
3226,4009,-0.02040463969804276,1,-0.02040463969804276,Mehdi Lacen,M. Lacen
3235,132,-0.020439746962187574,1,-0.020439746962187574,Terence Kongolo,T. Kongolo
3243,20588,-0.02049018715041937,1,-0.02049018715041937,Kwadwo Asamoah,K. Asamoah
3256,77,-0.02057140411916242,1,-0.02057140411916242,Niklas Moisander,N. Moisander
3293,120717,-0.020602103822983442,1,-0.020602103822983442,Oussama Haddadi,O. Haddadi
3308,231138,-0.02064224002368213,1,-0.02064224002368213,Presnel Kimpembe,P. Kimpembe
1608,122,-0.001379153219436599,15,-0.020687298291548986,Dries Mertens,D. Mertens
3366,116269,-0.0206931693580031,1,-0.0206931693580031,Diego Sebasti\u00e1n Laxalt Su\u00e1rez,D. Laxalt
3374,472126,-0.02074422168559889,1,-0.02074422168559889,Julien Serrano,J. Serrano
3376,397028,-0.020795397290347798,1,-0.020795397290347798,Dan-Axel Zagadou,D. Zagadou
3435,107,-0.020913702213341635,1,-0.020913702213341635,Erik Pieters,E. Pieters
3444,20526,-0.02101221645720073,1,-0.02101221645720073,Lorenzo Crisetig,L. Crisetig
3449,25439,-0.021220258016767517,1,-0.021220258016767517,Thiago Motta,T. Motta
3466,14869,-0.021225084093955012,1,-0.021225084093955012,Sead Kola\u0161inac,S. Kola\u0161inac
3474,3560,-0.021277420201579328,1,-0.021277420201579328,Ignacio Monreal Eraso,Nacho Monreal
3493,339789,-0.021293279620995517,1,-0.021293279620995517,Mikel Merino Zaz\u00f3n,Mikel Merino
3503,105523,-0.02132988254555689,1,-0.02132988254555689,Danilo Fernando Avelar,Danilo Avelar
3519,22270,-0.021345780215665033,1,-0.021345780215665033,Gianmarco Ferrari,G. Ferrari
3549,303357,-0.021382471416489718,1,-0.021382471416489718,Philip Billing,P. Billing
3552,298212,-0.021435187105580174,1,-0.021435187105580174,Dalbert Henrique Chagas Estev\u00e3o,Dalbert
3572,482491,-0.02154100010605105,1,-0.02154100010605105,Zaydou Youssouf,Z. Youssouf
3593,3534,-0.021647323888630936,1,-0.021647323888630936,Jaume Vicent Costa Jord\u00e1,Jaume Costa
3608,328336,-0.021700678057622606,1,-0.021700678057622606,Mohamed Salim Fares,M. Fares
3675,326946,-0.02180777242512864,1,-0.02180777242512864,Racine Coly,R. Coly
3696,26038,-0.02193170774982802,1,-0.02193170774982802,Joel Nathaniel Campbell Samuels,J. Campbell
3726,40800,-0.02203490939927344,1,-0.02203490939927344,Paulo Henrique Chagas de Lima,Ganso
3739,21100,-0.022165141303226756,1,-0.022165141303226756,Angelo Obinze Ogbonna,A. Ogbonna
3811,8213,-0.022269416385332676,1,-0.022269416385332676,Rub\u00e9n  Rochina Naixes,Rub\u00e9n Rochina
3831,425923,-0.02231272677757615,1,-0.02231272677757615,Gian-Luca Itter,G. Itter
3834,365441,-0.022384336946570705,1,-0.022384336946570705,Rick van Drongelen,R. van Drongelen
3853,9164,-0.022422772418016147,1,-0.022422772418016147,Charlie Taylor,C. Taylor
3854,7978,-0.022477993923752212,1,-0.022477993923752212,Paul Dummett,P. Dummett
3915,388398,-0.022588835824184184,1,-0.022588835824184184,Giuseppe Pezzella,G. Pezzella
3933,26136,-0.022756100469612617,1,-0.022756100469612617,Benjamin Mendy,B. Mendy
4103,21370,-0.022981002881753716,1,-0.022981002881753716,Marco Capuano,M. Capuano
4207,3434,-0.023185561021662995,1,-0.023185561021662995,Filipe Luis Kasmirski,Filipe Luis
4223,25524,-0.0234320204318852,1,-0.0234320204318852,Papiss Mison Djilobodji,P. Djilobodji
4290,21177,-0.023605377859219907,1,-0.023605377859219907,Goran Pandev,G. Pandev
4296,26010,-0.023704019847350603,1,-0.023704019847350603,Olivier Giroud,O. Giroud
4300,86366,-0.023803063990994452,1,-0.023803063990994452,Jos\u00e9 Luis Palomino,J. Palomino
4318,26373,-0.023861601825617855,1,-0.023861601825617855,Samuel Souprayen,S. Souprayen
4432,105329,-0.024109603044816064,1,-0.024109603044816064,Yaroslav Rakitskiy,Y. Rakitskiy
4480,20823,-0.024449214782936515,1,-0.024449214782936515,Franco Dami\u00e1n V\u00e1zquez,F. V\u00e1zquez
4535,134540,-0.02465378929468126,1,-0.02465378929468126,Layvin Kurzawa,L. Kurzawa
4548,14745,-0.024775088396496135,1,-0.024775088396496135,Cristian Molinaro,C. Molinaro
4564,391441,-0.024835955871327323,1,-0.024835955871327323,Marco Friedl,M. Friedl
4650,22383,-0.024915457687753155,1,-0.024915457687753155,Joseph Alfred Duncan,A. Duncan
4688,50805,-0.02503801117455618,1,-0.02503801117455618,Filip Helander,F. Helander
4713,3795,-0.02508088629130183,1,-0.02508088629130183,H\u00e9ctor Alfredo Moreno Herrera,H. Moreno
4838,21279,-0.025428064925149776,1,-0.025428064925149776,Emiliano Moretti,E. Moretti
5026,65075,-0.02582403416600982,1,-0.02582403416600982,Martin Hinteregger,M. Hinteregger
5096,20495,-0.02603980517976543,1,-0.02603980517976543,Massimo Gobbi,M. Gobbi
5157,3798,-0.026103696643884216,1,-0.026103696643884216,D\u00eddac Vil\u00e1 Rossell\u00f3,D\u00eddac Vil\u00e1
5210,16843,-0.026315787444830145,1,-0.026315787444830145,Dominique Heintz,D. Heintz
5925,364850,-0.02723363533228894,1,-0.02723363533228894,H\u00e9ctor Junior Firpo Adames,J. Firpo
5931,8501,-0.02730037388112597,1,-0.02730037388112597,Jeffrey  Schlupp,J. Schlupp
5936,22864,-0.02732059727581853,1,-0.02732059727581853,Luca Mora,L. Mora
5943,408827,-0.02736108775466612,1,-0.02736108775466612,Bassem  Srarfi,B. Srarfi
5945,26068,-0.027367271377768537,1,-0.027367271377768537,Lo\u00efc Puyo,L. Puyo
5954,337890,-0.0274281298309113,1,-0.0274281298309113,Maximilian Mittelst\u00e4dt,M. Mittelst\u00e4dt
5984,26499,-0.02763645797235166,1,-0.02763645797235166,Arthur Masuaku,A. Masuaku
6627,3277,-0.028501669802916574,1,-0.028501669802916574,V\u00edctor Ru\u00edz Torre,V\u00edctor Ru\u00edz
7093,48,-0.02932144959536559,1,-0.02932144959536559,Jan Vertonghen,J. Vertonghen
7193,8899,-0.02955889092342914,1,-0.02955889092342914,Alexander Ka\u010danikli\u0107,A. Ka\u010danikli\u0107
7226,268776,-0.02978290748771329,1,-0.02978290748771329,Wesley Hoedt,W. Hoedt
7339,15020,-0.029870356088478513,1,-0.029870356088478513,Mathew Leckie,M. Leckie
7410,25995,-0.030016531340456235,1,-0.030016531340456235,Benjamin Stambouli,B. Stambouli
7560,372753,-0.030163399682676218,1,-0.030163399682676218,Francisco Javier Guerrero Mart\u00edn,Francis Guerrero
7696,3885,-0.03029610020795398,1,-0.03029610020795398,Leandro Daniel Cabrera Sas\u00eda,L. Cabrera
7707,101568,-0.030310964183296006,1,-0.030310964183296006,Roman Shirokov,R. Shirokov
7708,366563,-0.030385008454932944,1,-0.030385008454932944,Vahid Selimovic,V. Selimovic
7815,25785,-0.030459227921914394,1,-0.030459227921914394,Serge Aurier,S. Aurier
7895,171283,-0.03053362297098138,1,-0.03053362297098138,Calum Chambers,C. Chambers
7903,38,-0.030541185800703207,1,-0.030541185800703207,Daley Blind,D. Blind
7917,3287,-0.030608193989592587,1,-0.030608193989592587,Cristian Portugu\u00e9s Manzanera,Portu
8352,103668,-0.030908245533810823,1,-0.030908245533810823,Ilya Kutepov,I. Kutepov
8419,225324,-0.03099137298268998,1,-0.03099137298268998,Rafa\u0142 Kurzawa,R. Kurzawa
8510,82340,-0.03108225620631541,1,-0.03108225620631541,Theodor Gebre Selassie,T. Gebre Selassie
8746,14863,-0.03121114377447951,1,-0.03121114377447951,Marco H\u00f6ger,M. H\u00f6ger
8830,14991,-0.03128731607337333,1,-0.03128731607337333,Matthias Ginter,M. Ginter
8864,11095,-0.03144020071779778,1,-0.03144020071779778,Milos Veljkovic,M. Veljkovic
8938,18670,-0.031463391590624064,1,-0.031463391590624064,Lukas K\u00fcbler,L. K\u00fcbler
8973,255738,-0.03151691385484512,1,-0.03151691385484512,Jefferson Andr\u00e9s Lerma Sol\u00eds,J. Lerma
9014,279717,-0.03154015947006483,1,-0.03154015947006483,Ainsley Maitland-Niles,A. Maitland-Niles
9098,272440,-0.03190320358412026,1,-0.03190320358412026,Maximilian Eggestein,M. Eggestein
9127,413737,-0.03198100913198387,1,-0.03198100913198387,Santiago Lionel Ascac\u00edbar,S. Ascac\u00edbar
9146,279538,-0.03200458573370302,1,-0.03200458573370302,Marcos Llorente Moreno,Marcos Llorente
9176,3695,-0.0320589981483171,1,-0.0320589981483171,\u00c1lvaro Gonz\u00e1lez Sober\u00f3n,\u00c1lvaro Gonz\u00e1lez
9288,5383,-0.032192521885589034,1,-0.032192521885589034,Antonio Garc\u00eda Aranda,To\u00f1o
9651,120853,-0.03247562131412701,1,-0.03247562131412701,Ferjani Sassi,F. Sassi
9783,246928,-0.03253080764427307,1,-0.03253080764427307,W\u00edlmar Enrique Barrios Ter\u00e1n,W. Barrios
9785,25943,-0.032554775930058844,1,-0.032554775930058844,Christophe Kerbrat,C. Kerbrat
9849,336371,-0.032642182547049634,1,-0.032642182547049634,Guilherme Antonio Arana Lopes,Guilherme Arana
9874,8416,-0.0326895635308627,1,-0.0326895635308627,Glenn Murray,G. Murray
9938,8200,-0.03271364483081155,1,-0.03271364483081155,Steven N'Kemboanza Mike Christopher N'Zonzi,S. N'Zonzi
10036,85438,-0.032793359930954336,1,-0.032793359930954336,Robert Beri\u010d,R. Beri\u010d
10056,61949,-0.03281751510007658,1,-0.03281751510007658,Mikael Lustig,M. Lustig
10076,30320,-0.03289747469833663,1,-0.03289747469833663,Oualid El Hajjam,O. El Hajjam
10115,8643,-0.03295335347459164,1,-0.03295335347459164,Matthew Lowton,M. Lowton
10124,50102,-0.033033632737821506,1,-0.033033632737821506,Fabian Lukas Sch\u00e4r,F. Sch\u00e4r
10204,22158,-0.03305795883978999,1,-0.03305795883978999,Isaac Cofie,I. Cofie
10245,25937,-0.033170334987716064,1,-0.033170334987716064,Fran\u00e7ois Bellugou,F. Bellugou
10258,222761,-0.03320295769008297,1,-0.03320295769008297,Afonso Mendes Ribeiro Figueiredo,Afonso Figueiredo
10287,139075,-0.03327560542704356,1,-0.03327560542704356,Renato Fabrizio Tapia Cortijo,R. Tapia
10290,16922,-0.03328382409759013,1,-0.03328382409759013,Oliver Kragl,O. Kragl
10400,21894,-0.033381198421084536,1,-0.033381198421084536,Sergio Gont\u00e1n Gallardo,Keko
10463,20496,-0.03341327442504595,1,-0.03341327442504595,Danilo Lu\u00eds H\u00e9lio Pereira,Danilo Pereira
10480,25403,-0.03349463531659642,1,-0.03349463531659642,Jordan Ferri,J. Ferri
10485,8285,-0.03351928913473693,1,-0.03351928913473693,Jake Livermore,J. Livermore
10530,22380,-0.033625628509767864,1,-0.033625628509767864,Marco Benassi,M. Benassi
10544,14888,-0.033707488448814785,1,-0.033707488448814785,Dennis Diekmeier,D. Diekmeier
10751,263105,-0.033789540703839105,1,-0.033789540703839105,Pablo Maffeo Becerra,Pablo Maffeo
10810,235597,-0.03387178569269374,1,-0.03387178569269374,Timo Baumgartl,T. Baumgartl
10874,4332,-0.03392926134680395,1,-0.03392926134680395,Javier Fuego Mart\u00ednez,Javi Fuego
10931,135937,-0.03398683109813054,1,-0.03398683109813054,Carlos Miguel Ribeiro Dias,Caf\u00fa
11097,221376,-0.034119681251904864,1,-0.034119681251904864,Ville Matti Steinmann,M. Steinmann
11115,25791,-0.03415244179246327,1,-0.03415244179246327,Steeve Yago,S. Yago
11241,523089,-0.034235538797650004,1,-0.034235538797650004,Andrea Danzi,A. Danzi
11339,14687,-0.034285916321255314,1,-0.034285916321255314,Sokratis Papastathopoulos,S. Papastathopoulos
11465,8980,-0.034369326529600154,1,-0.034369326529600154,Jeff Hendrick,J. Hendrick
11523,15798,-0.03447826643060707,1,-0.03447826643060707,Andreas Beck,A. Beck
11537,20620,-0.03448600150987967,1,-0.03448600150987967,Pedro  Mba Obiang Avomo,Pedro Obiang
11582,159,-0.034595297984186424,1,-0.034595297984186424,Jeffrey Gouweleeuw,J. Gouweleeuw
11623,275032,-0.03462073292825082,1,-0.03462073292825082,Enzo Crivelli,E. Crivelli
11670,8126,-0.034646185901334677,1,-0.034646185901334677,Jos\u00e9 Miguel da Rocha Fonte,Jos\u00e9 Fonte
11686,49992,-0.03470570315082631,1,-0.03470570315082631,Izet Hajrovi\u0107,I. Hajrovi\u0107
11687,278289,-0.03473044104705989,1,-0.03473044104705989,\u00c1lvaro Odriozola Arzallus,Odriozola
11749,279533,-0.03479009781879582,1,-0.03479009781879582,Mario Hermoso Canseco,Mario Hermoso
11814,25437,-0.03479790033502411,1,-0.03479790033502411,Blaise Matuidi,B. Matuidi
11889,165425,-0.034873911910713117,1,-0.034873911910713117,Dominik Kohr,D. Kohr
11943,295569,-0.03493302654692845,1,-0.03493302654692845,Ot\u00e1vio Henrique Passos Santos,Ot\u00e1vio
11997,146590,-0.034984393243153784,1,-0.034984393243153784,Federico Mattiello,F. Mattiello
12043,21678,-0.03504368835585639,1,-0.03504368835585639,Lorenzo Del Pinto,L. Del Pinto
12047,327009,-0.03506944098737284,1,-0.03506944098737284,Walace Souza Silva,Walace
12060,255320,-0.035070223579070046,1,-0.035070223579070046,Gabriel Boschilia,Boschilia
12061,26374,-0.03512887500033768,1,-0.03512887500033768,C\u00e9dric Varrault,C. Varrault
12077,11078,-0.035154687952497495,1,-0.035154687952497495,Tom Smith,T. Smith
12119,25701,-0.03526681310517534,1,-0.03526681310517534,Lucas Digne,L. Digne
12154,340386,-0.035505632003771825,1,-0.035505632003771825,Gabriel Fernando de Jesus,Gabriel Jesus
12167,3928,-0.03553171160484304,1,-0.03553171160484304,Vicente Iborra De La Fuente,Vicente Iborra
12193,40765,-0.035583926168315246,1,-0.035583926168315246,Lucas Rodrigues Moura da Silva,Lucas Moura
12293,279734,-0.035791305520340835,1,-0.035791305520340835,Vincent Koziello,V. Koziello
12312,28314,-0.03585191746018328,1,-0.03585191746018328,Christopher H\u00e9relle,C. H\u00e9relle
12349,466,-0.035938995630795195,1,-0.035938995630795195,Davy Pr\u00f6pper,D. Pr\u00f6pper
12403,167641,-0.03602627739656238,1,-0.03602627739656238,Stanislav Lobotka,S. Lobotka
12443,396475,-0.03604465175659073,1,-0.03604465175659073,Achraf Hakimi Mouh,A. Hakimi
12446,29640,-0.03605272512715091,1,-0.03605272512715091,Mario Lemina,M. Lemina
12456,144867,-0.03613218050271753,1,-0.03613218050271753,K\u00e9vin Malcuit,K. Malcuit
12496,140125,-0.036201453464689386,1,-0.036201453464689386,Nemanja Radoja,N. Radoja
12535,403546,-0.036281224280641025,1,-0.036281224280641025,Seung-Woo Lee,Lee Seung-Woo
12538,40787,-0.036290157435202766,1,-0.036290157435202766,Emerson Palmieri dos Santos,Emerson
12541,21173,-0.036307852124252575,1,-0.036307852124252575,Christian Maggio,C. Maggio
12552,25470,-0.03631598222612085,1,-0.03631598222612085,Sanjin Prci\u0107,S. Prci\u0107
12567,25883,-0.03637744917435445,1,-0.03637744917435445,J\u00e9r\u00e9my Sorbon,J. Sorbon
12610,286825,-0.03639599587893321,1,-0.03639599587893321,Jonjoe Kenny,J. Kenny
12705,3650,-0.036465755494872305,1,-0.036465755494872305,Tom\u00e1s Pina Isla,Tom\u00e1s Pina
12717,382,-0.03649251364295173,1,-0.03649251364295173,Hyun-Jun Suk,Suk Hyun-Jun
12721,25941,-0.03660874386323833,1,-0.03660874386323833,Thibault Giresse,T. Giresse
12957,105716,-0.036910389431542734,1,-0.036910389431542734,Bohdan Butko,B. Butko
13023,360992,-0.03696455234076682,1,-0.03696455234076682,Denis Lemi Zakaria Lako Lado,D. Zakaria
13031,86220,-0.03705422905217378,1,-0.03705422905217378,Gabriel Iv\u00e1n Mercado,G. Mercado
13062,99833,-0.03710859490121751,1,-0.03710859490121751,Bartosz Bereszy\u0144ski,B. Bereszy\u0144ski
13073,293686,-0.03711689740053446,1,-0.03711689740053446,Jacob Murphy,J. Murphy
13097,70379,-0.0371713516470793,1,-0.0371713516470793,Jonathan Mat\u00edas Urretavizcaya da Luz,J. Urretavizcaya
13142,122888,-0.03729800175766665,1,-0.03729800175766665,Yahya Sulaiman Al Shehri,Yahya Al Shehri
13208,15215,-0.03738762369862279,1,-0.03738762369862279,Christopher Schindler,C. Schindler
13406,258254,-0.03783544000664935,1,-0.03783544000664935,Gian-Luca Waldschmidt,L. Waldschmidt
13407,270828,-0.03784305667660437,1,-0.03784305667660437,Georges-Kevin N'Koudou Mbida,G. N'Koudou
13523,102157,-0.03811035206037396,1,-0.03811035206037396,Yury Gazinskiy,Y. Gazinskiy
13526,3474,-0.03813826922775391,1,-0.03813826922775391,Jes\u00fas Navas Gonz\u00e1lez,Jes\u00fas Navas
13604,14772,-0.038230680360045725,1,-0.038230680360045725,Danny  Vieira da Costa,D. da Costa
13609,70507,-0.038295259266326244,1,-0.038295259266326244,Paulo Andr\u00e9 Rodrigues de Oliveira,Paulo Oliveira
13632,289827,-0.038388035612511674,1,-0.038388035612511674,Kevin Bonifazi,K. Bonifazi
13640,22152,-0.03841614806886953,1,-0.03841614806886953,Marcello Gazzola,M. Gazzola
13687,29642,-0.038489625017214445,1,-0.038489625017214445,Gabriel Mart\u00edn Pe\u00f1alba,G. Pe\u00f1alba
13706,20458,-0.03857423607852485,1,-0.03857423607852485,Andrea Barzagli,A. Barzagli
13758,49869,-0.03858285335387442,1,-0.03858285335387442,Fabian Frei,F. Frei
13771,25804,-0.03860247941991201,1,-0.03860247941991201,Moussa Sissoko,M. Sissoko
13774,49982,-0.03861110275128356,1,-0.03861110275128356,Amir Abrashi,A. Abrashi
13777,347366,-0.03863937200092264,1,-0.03863937200092264,Jacob Bruun Larsen,J. Bruun Larsen
13883,101846,-0.0387329484386271,1,-0.0387329484386271,Mbark Boussoufa,M. Boussoufa
13902,263803,-0.03876996068119789,1,-0.03876996068119789,Timothy Castagne,T. Castagne
13907,3436,-0.03889228739895087,1,-0.03889228739895087,Javier Manquillo Gait\u00e1n,Javi Manquillo
13909,14787,-0.03892075418445349,1,-0.03892075418445349,Eren Derdiyok,E. Derdiyok
13910,246866,-0.038957938616324204,1,-0.038957938616324204,Alfie Mawson,A. Mawson
13978,14758,-0.039262365767300536,1,-0.039262365767300536,Ibrahima Traor\u00e9,I. Traor\u00e9
14083,16027,-0.03932774237924926,1,-0.03932774237924926,Fin Bartels,F. Bartels
2985,340019,-0.019739405775345074,2,-0.03947881155069015,Gerson Santos da Silva,Gerson
14170,3678,-0.039576146120287356,1,-0.039576146120287356,Xabier Prieto Argarate,Xabi Prieto
14188,342743,-0.039651750258862646,1,-0.039651750258862646,Lucas Tousart,L. Tousart
14226,282550,-0.039767871167109635,1,-0.039767871167109635,Florent Hadergjonaj,F. Hadergjonaj
14270,255387,-0.03986406726571599,1,-0.03986406726571599,Carlos Joel Salcedo Hern\u00e1ndez,C. Salcedo
14318,4343,-0.0399986228115265,1,-0.0399986228115265,Daniel Pacheco Lobato,Dani Pacheco
14423,15085,-0.040124664371879996,1,-0.040124664371879996,Sandro Wagner,S. Wagner
14458,92922,-0.04019230887952467,1,-0.04019230887952467,Kevin Mirallas,K. Mirallas
14479,394,-0.04022258015435613,1,-0.04022258015435613,Bram Nuytinck,B. Nuytinck
14675,4501,-0.040348402307193894,1,-0.040348402307193894,Daniel Carvajal Ramos,Daniel Carvajal
14707,25512,-0.04045496133716109,1,-0.04045496133716109,S\u00e9bastien Haller,S. Haller
14865,258253,-0.04052313917085489,1,-0.04052313917085489,Benjamin Henrichs,B. Henrichs
15034,3324,-0.04084747314708913,1,-0.04084747314708913,\u00c1lvaro Borja Morata Mart\u00edn,\u00c1lvaro Morata
15065,21350,-0.040907168005177554,1,-0.040907168005177554,Marco Parolo,M. Parolo
15238,374118,-0.04110506516325897,1,-0.04110506516325897,Quentin Boisgard,Q. Boisgard
15450,51064,-0.04113508224818665,1,-0.04113508224818665,Emil Krafth,E. Krafth
15508,3315,-0.04127374350449201,1,-0.04127374350449201,Lassana Diarra,L. Diarra
3370,149062,-0.020731499241696053,2,-0.041462998483392105,Tristan Dingom\u00e9,T. Dingom\u00e9
15563,20414,-0.04154315714012324,1,-0.04154315714012324,Mattia Valoti,M. Valoti
15602,69658,-0.04170426885612393,1,-0.04170426885612393,Petar Brlek,P. Brlek
15634,7941,-0.04180494505947362,1,-0.04180494505947362,Javier Hern\u00e1ndez Balc\u00e1zar,J. Hern\u00e1ndez
3421,21550,-0.020909084701938186,2,-0.04181816940387637,Gabriel Mois\u00e9s Antunes da Silva,Gabriel Silva
15647,86309,-0.041844765039824455,1,-0.041844765039824455,Bruno Zuculini,B. Zuculini
15668,254188,-0.04196702758115105,1,-0.04196702758115105,Mat\u00edas Nahuel Leiva Esquivel,Mat\u00edas Nahuel
15774,43515,-0.0422809840218392,1,-0.0422809840218392,Andrei Girotto,Andrei Girotto
15782,372915,-0.04235210338302922,1,-0.04235210338302922,Amine Harit,A. Harit
16102,179,-0.042887024929909145,1,-0.042887024929909145,Luciano Narsingh,L. Narsingh
16103,272280,-0.0428965626718792,1,-0.0428965626718792,Gianluca Gaudino,G. Gaudino
16104,20932,-0.04296006878056366,1,-0.04296006878056366,Matija Nastasi\u0107,M. Nastasi\u0107
16154,27959,-0.04303132674062934,1,-0.04303132674062934,Thomas Tour\u00e9,T. Tour\u00e9
3573,11152,-0.021594222947026516,2,-0.04318844589405303,Moussa Sidi Yaya Demb\u00e9l\u00e9,M. Demb\u00e9l\u00e9
16315,26138,-0.043333617762611784,1,-0.043333617762611784,Jonathan Rivierez,J. Rivierez
16328,297258,-0.04337482791877584,1,-0.04337482791877584,Sullay Kaikai,S. Kaikai
16331,366542,-0.04340642747379457,1,-0.04340642747379457,Jeff Reine-Adelaide,J. Reine-Adelaide
16343,442211,-0.043447703727132886,1,-0.043447703727132886,Abdelhamid Sabiri,A. Sabiri
3621,257750,-0.021775630321591712,2,-0.043551260643183425,Thiago Maia Alencar,Thiago Maia
3651,51127,-0.02178917958652309,2,-0.04357835917304618,Ari Freyr Sk\u00falason,A. Sk\u00falason
16363,222220,-0.043626522829866635,1,-0.043626522829866635,Andrew Robertson,A. Robertson
16375,397168,-0.0436476326386541,1,-0.0436476326386541,Timothy Fosu-Mensah,T. Fosu-Mensah
